(-5.1746499829845689, 'type_photo')
(-2.2211857773678449, 'netspeak_yes')
(-2.035467769598486, 'differ_yes')
(-1.9317792746633864, 'few_sixltr')
(-1.1754665584222495, 'certain_yes')
(-0.78874715095612802, 'reward_yes')
(-0.7581526254416372, 'negemo_yes')
(-0.42455895727261078, 'is_clout_no')
(0.0, 'achieve_yes')
(0.0, 'anger_yes')
(0.0, 'anx_yes')
(0.0, 'assent_yes')
(0.0, 'has_url')
(0.0, 'insight_yes')
(0.0, 'is_analytic_no')
(0.0, 'is_authentic_yes')
(0.0, 'is_tone_no')
(0.0, 'is_tone_yes')
(0.0, 'nonflu_yes')
(0.0, 'power_yes')
(0.0, 'risk_yes')
(0.0, 'sad_yes')
(0.0, 'see_yes')
(0.0, 'tentat_yes')
(0.0, 'type_event')
(0.0, 'type_video')
(0.012963514591824953, 'is_authentic_no')
(0.10936171524148769, 'cause_yes')
(0.22264664054519948, 'has_exclam')
(0.23759643753564533, 'affiliation_yes')
(0.35832949796386854, 'high_wps')
(0.45932220928131334, 'feel_yes')
(0.57557866678334135, 'is_clout_yes')
(0.63686460533917266, 'is_analytic_yes')
(0.77650222270698088, 'hear_yes')
(0.86835209074430608, 'low_wps')
(1.0797142541383016, 'many_sixltr')
(1.1244788654301419, 'posemo_yes')
(1.6291368174488683, 'type_status')
(1.7743698851979166, 'discrep_yes')
(2.6046288180563604, 'has_qmark')
(3.166857980506192, 'has_hashtag')
(3.7366109493896711, 'type_link')
