LER,type_link,1.66591811064
LER,type_status,1.61731225496
HER,type_photo,1.30478616708
LER,has_hashtag,1.11380617655
HER,few_sixltr,1.03286822377
HER,assent_yes,0.975349258176
LER,many_sixltr,0.786525565513
HER,netspeak_yes,0.622127720934
LER,hear_yes,0.610232303494
LER,is_analytic_yes,0.600948679872
LER,type_event,0.528776317518
HER,sad_yes,0.492152169616
HER,negemo_yes,0.483724606754
HER,is_tone_no,0.467945505703
HER,risk_yes,0.439239181881
HER,is_tone_yes,0.437580577347
LER,high_wps,0.399453701355
HER,differ_yes,0.385238533315
HER,certain_yes,0.370876163391
LER,is_authentic_no,0.34860700228
HER,is_clout_no,0.331251768867
HER,has_exclam,0.325973755389
HER,type_video,0.306025471343
HER,discrep_yes,0.276396996815
LER,is_authentic_yes,0.255930908011
HER,reward_yes,0.253993572912
HER,has_url,0.252918999259
HER,nonflu_yes,0.242349624843
HER,is_analytic_no,0.235950629017
LER,has_qmark,0.221068359616
LER,is_clout_yes,0.173889935279
LER,anx_yes,0.166691970868
LER,power_yes,0.159645239942
HER,anger_yes,0.138361735527
LER,insight_yes,0.135060756005
LER,see_yes,0.125883433419
HER,posemo_yes,0.110545493266
HER,feel_yes,0.0940513400579
LER,tentat_yes,0.0529456258234
LER,achieve_yes,0.0392462580264
LER,affiliation_yes,0.0374823264108
LER,low_wps,0.0178479528268
LER,cause_yes,0.00223188604968
