HER,anx_yes,0.6385
HER,assent_yes,0.6204
HER,has_url,0
HER,risk_yes,0.5023
HER,has_hashtag,0.4747
HER,certain_yes,0.4378
HER,sad_yes,0.4371
HER,swear_yes,0.3887
HER,negemo_yes,0.3846
HER,is_analytic_no,0.3839
HER,type_photo,0.341
HER,anger_yes,0.3383
HER,is_tone_no,0.2531
HER,discrep_yes,0.2514
HER,differ_yes,0.2393
HER,feel_yes,0.2373
HER,many_sixltr,0
HER,is_tone_yes,0.1568
HER,is_authentic_yes,0
HER,cause_yes,0.1497
HER,posemo_yes,0.1345
HER,type_status,0
HER,high_wps,0
HER,is_clout_no,0.1169
HER,filler_yes,0
HER,reward_yes,0.1085
HER,hear_yes,0
HER,is_clout_yes,0.1042
HER,insight_yes,0.0998
HER,achieve_yes,0.0962
HER,few_sixltr,0
HER,affiliation_yes,0.0598
HER,tentat_yes,0.0594
HER,type_video,0.0466
HER,power_yes,0
HER,low_wps,0
HER,anger_yes_yes,0
HER,anx_yes,0.6406
HER,assent_yes,0.6232
HER,has_url,0
HER,risk_yes,0.5032
HER,has_hashtag,0.4757
HER,certain_yes,0.4382
HER,sad_yes,0.438
HER,swear_yes,0.3986
HER,negemo_yes,0.385
HER,is_analytic_no,0.3842
HER,type_photo,0.3411
HER,anger_yes_yes,0.3387
HER,is_tone_no,0.2535
HER,discrep_yes,0.2516
HER,differ_yes,0.2394
HER,feel_yes,0.2378
HER,many_sixltr,0
HER,is_tone_yes,0.1569
HER,is_authentic_yes,0
HER,cause_yes,0.1498
HER,posemo_yes,0.1346
HER,type_status,0
HER,high_wps,0
HER,is_clout_no,0.1172
HER,filler_yes,0
HER,reward_yes,0.1086
HER,hear_yes,0
HER,is_clout_yes,0.1043
HER,insight_yes,0.0998
HER,achieve_yes,0.0963
HER,few_sixltr,0
HER,affiliation_yes,0.0598
HER,tentat_yes,0.0594
HER,type_video,0.0467
HER,power_yes,0
HER,low_wps,0
HER,anger_yes,0
HER,anx_yes,0.6364
HER,assent_yes,0.6176
HER,has_url,0
HER,risk_yes,0.5014
HER,has_hashtag,0.4736
HER,certain_yes,0.4374
HER,sad_yes,0.4362
HER,negemo_yes,0.3843
HER,is_analytic_no,0.3835
HER,swear_yes,0.3793
HER,type_photo,0.3408
HER,anger_yes,0.3379
HER,is_tone_no,0.2527
HER,discrep_yes,0.2512
HER,differ_yes,0.2391
HER,feel_yes,0.2368
HER,many_sixltr,0
HER,is_tone_yes,0.1567
HER,is_authentic_yes,0
HER,cause_yes,0.1496
HER,posemo_yes,0.1345
HER,type_status,0
HER,high_wps,0
HER,is_clout_no,0.1166
HER,filler_yes,0
HER,reward_yes,0.1084
HER,hear_yes,0
HER,is_clout_yes,0.1042
HER,insight_yes,0.0997
HER,achieve_yes,0.0962
HER,few_sixltr,0
HER,affiliation_yes,0.0598
HER,tentat_yes,0.0593
HER,type_video,0.0465
HER,power_yes,0
HER,low_wps,0
HER,anger_yes_yes,0
