(-2.807322129339461, 'affiliation_yes')
(-2.9089233027053787, 'posemo_yes')
(-2.9631569537464326, 'power_yes')
(-3.070372350479782, 'type_link')
(-3.262562380385571, 'netspeak_yes')
(-3.3846901270819156, 'achieve_yes')
(-3.3903565641495179, 'see_yes')
(-3.3929475895302366, 'has_url')
(-3.4854568093892819, 'cause_yes')
(-3.5071608446817191, 'reward_yes')
(-3.5219956917109192, 'insight_yes')
(-3.5473852012841061, 'has_exclam')
(-3.5712257253719022, 'is_analytic_yes')
(-3.5834501047657552, 'is_authentic_yes')
(-3.6218586554874461, 'is_clout_yes')
(-3.6554304730867297, 'many_sixltr')
(-3.6708475186831295, 'tentat_yes')
(-3.7377698656990495, 'low_wps')
(-3.7384701199382206, 'high_wps')
(-3.7541704204441206, 'is_tone_yes')
(-3.7600035030911405, 'few_sixltr')
(-3.7837586317136012, 'is_clout_no')
(-3.796376836678335, 'negemo_yes')
(-3.8216385006094526, 'certain_yes')
(-3.8298319796220355, 'differ_yes')
(-3.8358598519481975, 'is_authentic_no')
(-3.8895459349202843, 'has_hashtag')
(-3.9157784791840387, 'type_photo')
(-3.9227958608523306, 'type_status')
(-3.9381469749669025, 'is_analytic_no')
(-3.9952419214482919, 'has_qmark')
(-4.1009388847382704, 'discrep_yes')
(-4.3005013464535509, 'hear_yes')
(-4.493903332699289, 'anger_yes')
(-4.522473894327832, 'risk_yes')
(-4.5550159796006175, 'is_tone_no')
(-4.8870823926916138, 'type_video')
(-4.9334413845374741, 'feel_yes')
(-5.4634181562683004, 'anx_yes')
(-5.5403800130988126, 'sad_yes')
(-5.7623130075328319, 'assent_yes')
(-6.7465126063834582, 'nonflu_yes')
(-6.9902302722091409, 'type_event')
(-7.2510091406534372, 'swear_yes')
(-8.1244065726679047, 'type_note')
(-9.2450799172921165, 'filler_yes')
