9.99618123451e-05	instagram
9.99124895963e-05	items
9.98852470462e-05	counseling
9.97991932103e-05	language
9.97909412936e-05	distributed
9.97704196965e-05	luck
9.96377556371e-05	glen
9.95503275966e-05	famous
9.95073910539e-05	linked
9.94861333796e-05	digital
9.94855937791e-05	soccer
9.94611628787e-05	juicy
9.94497738117e-05	lea
9.93691598625e-05	outreach
9.93366875714e-05	importance
9.93255314241e-05	goals
9.93067757987e-05	epidemic
9.92062967477e-05	funding
9.89522599617e-05	shoes
9.88988746193e-05	internship
9.87377041438e-05	basis
9.86194337553e-05	cutie
9.86109573667e-05	generations
9.86086433488e-05	matched
9.85654912585e-05	battle
9.85221693603e-07	track
9.85221693603e-07	shameful
9.85221693603e-07	publishing
9.85221693603e-07	protests
9.85221693603e-07	lynch
9.85221693603e-07	lit
9.85221693603e-07	lauren
9.85221693603e-07	interns
9.85221693603e-07	cue
9.85221693603e-07	brooklyn
9.85221693603e-07	brands
9.84852717313e-05	allow
9.83687753871e-05	banks
9.83409321513e-05	issued
9.81355776084e-05	download
9.81327536711e-07	swift
9.81327536711e-07	circus
9.81254477223e-05	massacre
9.81017333602e-07	lawmakers
9.8084293052e-06	tweeted
9.8084293052e-06	elementary
9.8084293052e-06	atlanta
9.80073666879e-05	violent
9.79457619712e-05	hello
9.79310363441e-05	est
9.78234305705e-08	infant
9.78234305705e-08	9th
9.76001725266e-05	mean
9.75242526677e-05	marriageequality
9.75097419107e-05	interesting
9.74850938933e-06	bust
9.74674741896e-05	consider
9.74556766366e-05	shum
9.74458347108e-05	called
9.74425916317e-05	calculator
9.74253847956e-05	north
9.74127365965e-05	boost
9.74027258784e-05	turtle
9.71538881235e-05	stephen
9.70775627714e-07	bunny
9.70015576837e-05	superbowl
9.69859429492e-05	ultimately
9.68957716438e-07	katy
9.6885318173e-05	princess
9.66832925289e-05	sissy
9.66302981731e-05	complex
9.65700984056e-05	foot
9.63300191263e-05	scared
9.60659682529e-05	skinned
9.59971607021e-07	belong
9.59616450624e-05	eyes
9.58376658232e-05	8th
9.58019112944e-05	mobilizing
9.5787285944e-05	thankful
9.57669825794e-05	surgery
9.57238464362e-05	struggling
9.57230699853e-05	contaminated
9.56686473627e-06	chat
9.5534282852e-05	recipes
9.54303591928e-05	awards
9.54036128031e-05	minister
9.53922560512e-05	episode
9.53783821468e-05	closely
9.53426221565e-05	earn
9.52952744747e-05	twins
9.52934077398e-05	humanitarian
9.52773932871e-05	malaria
9.51988162336e-05	courage
9.51623256207e-05	buffalo
9.50918993938e-07	milk
9.50663148042e-05	safety
9.50425546387e-05	adorable
9.49726868535e-07	brett
9.49202835987e-07	tarps
9.49202835987e-07	sell
