(-5.1121504211169881, 'posemo_yes')
(-5.2132539085603087, 'affiliation_yes')
(-5.2169699389229383, 'is_authentic_no')
(-5.2349964777967273, 'power_yes')
(-5.2404211001593399, 'low_wps')
(-5.2443530272825996, 'reward_yes')
(-5.2481438159232923, 'type_photo')
(-5.2828755886144467, 'has_exclam')
(-5.3004650999299185, 'is_analytic_no')
(-5.3031520437280149, 'is_clout_yes')
(-5.3061102478022208, 'has_qmark')
(-5.3064268879612211, 'type_status')
(-5.3392118317721895, 'achieve_yes')
(-5.3741515048558499, 'is_analytic_yes')
(-5.3939402124096789, 'netspeak_yes')
(-5.4218490310673131, 'few_sixltr')
(-5.4294216506894246, 'type_link')
(-5.4331213715907998, 'is_authentic_yes')
(-5.4574616700284917, 'many_sixltr')
(-5.4601368825047389, 'see_yes')
(-5.4870882076941161, 'has_url')
(-5.5026790206176246, 'achieve_yes power_yes')
(-5.5095612193355477, 'power_yes reward_yes')
(-5.5653806973102977, 'has_exclam type_photo')
(-5.5697935135943553, 'insight_yes')
(-5.608614795837096, 'has_hashtag')
(-5.6335406998843096, 'is_authentic_no posemo_yes')
(-5.6387651115423765, 'cause_yes')
(-5.6597662541005525, 'tentat_yes')
(-5.6800179503277946, 'is_analytic_no is_clout_yes')
(-5.6987467027037972, 'has_qmark type_status')
(-5.7056503377546877, 'high_wps')
(-5.7549861016315749, 'affiliation_yes achieve_yes')
(-5.7979056437510668, 'reward_yes netspeak_yes')
(-5.804629855063383, 'certain_yes')
(-5.8563652305666896, 'low_wps has_exclam')
(-5.8709736300859108, 'discrep_yes')
(-5.8945007386164221, 'differ_yes')
(-5.9411839228640311, 'posemo_yes insight_yes')
(-5.97486437323243, 'type_photo has_hashtag')
(-5.9838569311515828, 'is_clout_yes is_authentic_no')
(-5.995786954584764, 'see_yes affiliation_yes')
(-6.0014352046302228, 'many_sixltr low_wps')
(-6.0568515149256941, 'is_authentic_yes posemo_yes')
(-6.0694143780548515, 'type_photo has_url')
(-6.0864805657817334, 'is_clout_yes posemo_yes')
(-6.0906841934934812, 'few_sixltr low_wps')
(-6.1154545787300441, 'levi')
(-6.1335347362778556, 'has_qmark type_photo')
(-6.1615769791434483, 'pepsi')
(-6.172019745226871, 'low_wps type_photo')
(-6.2072679444816092, 'is_analytic_yes is_authentic_no')
(-6.2171732594371178, 'is_analytic_yes is_authentic_yes')
(-6.2192013457247359, 'feel_yes')
(-6.2199363574843876, 'hear_yes')
(-6.2219572994298336, 'low_wps has_qmark')
(-6.2328692492968649, 'type_link has_url')
(-6.2499443009013138, 'affiliation_yes power_yes')
(-6.2966670772050062, 'type_video')
(-6.30252632600605, 'nonflu_yes')
(-6.336208067879892, 'posemo_yes cause_yes')
(-6.3452449775377247, 'has_hashtag has_url')
(-6.3550557975191513, 'has_qmark type_link')
(-6.3722537115224345, 'has_exclam has_qmark')
(-6.3755049492281195, 'negemo_yes')
(-6.381061411045641, 'insight_yes cause_yes')
(-6.3899429494379056, 'is_clout_yes is_authentic_yes')
(-6.3944327251720008, 'type_link has_hashtag')
(-6.4015490676630833, 'day')
(-6.4166659772193224, 'max')
(-6.4194083057791271, 'check')
(-6.4373181749007919, 'netspeak_yes nonflu_yes')
(-6.4394730708077823, 'netspeak_yes few_sixltr')
(-6.4418800364388868, 'win')
(-6.4434716983166069, 'high_wps has_exclam')
(-6.4448230901871533, 'is_analytic_yes posemo_yes')
(-6.4671697006708646, 'tentat_yes differ_yes')
(-6.4674704945972685, 'posemo_yes achieve_yes')
(-6.4707732305084757, 'store')
(-6.4767188254617167, 'power_yes netspeak_yes')
(-6.4833522938389114, 'affiliation_yes reward_yes')
(-6.504237950826953, 'look')
(-6.534306554112451, 'new')
(-6.5381242557422361, 'discrep_yes tentat_yes')
(-6.544364216665036, 'posemo_yes tentat_yes')
(-6.5449594100142718, 'high_wps type_link')
(-6.5761203432306061, 'is_analytic_no is_authentic_no')
(-6.5844982080603618, 'few_sixltr has_exclam')
(-6.593512812483695, 'feel_yes affiliation_yes')
(-6.6165457423476974, 'has_exclam type_link')
(-6.618128644727804, 'liveinlevis')
(-6.6184365422311391, 'few_sixltr has_qmark')
(-6.6239949668523224, 'australia')
(-6.6477594728100895, 'posemo_yes affiliation_yes')
(-6.6553710285869956, 'posemo_yes discrep_yes')
(-6.6557225274112426, 'posemo_yes see_yes')
(-6.6575934676975894, 'reward_yes few_sixltr')
(-6.665413119112209, 'differ_yes see_yes')
(-6.6735220998571636, 'pepsi max')
(-6.6794771593671909, 'netspeak_yes many_sixltr')
(-6.6874011532222468, 'reward_yes many_sixltr')
(-6.6895052723201314, 'cause_yes see_yes')
(-6.6955375451693122, 'best')
(-6.7042433221597992, 'many_sixltr high_wps')
(-6.7076389608271549, 'is_clout_no')
(-6.7119003959297121, 'weekend')
(-6.7207216126219027, 'week')
(-6.7208076643000085, 'posemo_yes negemo_yes')
(-6.7275155442159997, 'certain_yes see_yes')
(-6.735504844334228, 'assent_yes')
(-6.7538274834271697, 'com')
(-6.7582469778812015, 'hear_yes affiliation_yes')
(-6.7597088167334922, 'today')
(-6.7671997447167964, 'affiliation_yes netspeak_yes')
(-6.801079053764898, 'melbourne')
(-6.8023588808117168, 'netspeak_yes high_wps')
(-6.8061234244401714, 'cause_yes discrep_yes')
(-6.8152835900554205, 'achieve_yes reward_yes')
(-6.8164034999307219, 'is_analytic_yes is_clout_yes')
(-6.8171143859792345, 'posemo_yes certain_yes')
(-6.8292579451902089, 'red')
(-6.8475824745609044, 'certain_yes affiliation_yes')
(-6.850784217069025, 'tentat_yes certain_yes')
(-6.852827373096126, 'insight_yes tentat_yes')
(-6.8553833482917668, 'many_sixltr type_photo')
(-6.8833165209036435, 'is_analytic_no is_authentic_yes')
(-6.885005767092002, 'few_sixltr high_wps')
(-6.8857185649436019, 'is_authentic_yes insight_yes')
(-6.8897368644146812, 'differ_yes affiliation_yes')
(-6.89307995232822, 'like')
(-6.893432951323831, 'certain_yes differ_yes')
(-6.8974492393795082, 'pringles')
(-6.9032157970745249, 'make')
(-6.9074894327861056, 'power_yes few_sixltr')
(-6.9239430462466238, 'see_yes achieve_yes')
