barackobama,2016-06-02T22:05:48+0000,48834134,6815841748_10153905490071749,53333,3003,3078,link,Too many people in the U.S. have their lives cut short by gun violence. Congress needs to do something to make our communities safer. http://ofa.bo/wZZ
barackobama,2016-06-02T15:24:31+0000,48834134,6815841748_10153904739646749,110720,13335,3663,photo,Too many lives are cut short by gun violence. On National Gun Violence Awareness Day  Americans across the country are speaking up to ask Congress to act.
barackobama,2016-06-01T23:18:00+0000,48825165,6815841748_10153903407531749,3752,324,1283,link,DEADLINE: This is your last chance to enter. What are you waiting for? http://ofa.bo/c60s
barackobama,2016-06-01T19:53:56+0000,48825165,6815841748_10153903061546749,55949,7722,2458,link,At the peak of the recession seven years ago  we were shedding nearly 800 000 jobs a month. Today  our economy has made a big comeback.
barackobama,2016-06-01T15:28:17+0000,48825165,6815841748_10153902653981749,9007,652,1706,photo,This could be an experience you'll never forget. http://ofa.bo/yYf
barackobama,2016-05-31T23:17:16+0000,48818406,6815841748_10153901421356749,65481,3029,2728,link,The overwhelming majority of Obamacare customers are satisfied with their coverage. http://ofa.bo/a65D
barackobama,2016-05-31T15:24:46+0000,48818406,6815841748_10153900645216749,14090,552,1049,link,This could be an experience you'll never forget. http://ofa.bo/hAMu
barackobama,2016-05-30T18:19:30+0000,48808998,6815841748_10153898726756749,149756,9859,3138,photo,"With love  grace  and reflection  let us honor our fallen fellow Americans  known and unknown  who sacrificed their freedom to ensure our own." —President Obama
barackobama,2016-05-30T14:20:29+0000,48808998,6815841748_10153898261271749,51712,6522,1911,video,"The debt we owe our fallen heroes is one we can never truly repay. But our responsibility to remember is something we can live up to every day of the year." —President Obama   Watch the weekly address.
barackobama,2016-05-27T17:29:39+0000,48782933,6815841748_10153892413766749,11241,589,1674,link,Start your summer off right—with a chance to meet President Obama. http://ofa.bo/jABl
barackobama,2016-05-16T16:43:24+0000,48575361,6815841748_10153869021006749,27519,3037,1884,link,Share if you're proud of how the U.S. is leading the fight against climate change.
barackobama,2016-05-13T20:10:40+0000,48546197,6815841748_10153863051746749,12411,751,3406,link,The lack of action from Senate leadership on the Supreme Court vacancy is unacceptable. http://ofa.bo/d5wb
barackobama,2016-05-13T16:30:55+0000,48546197,6815841748_10153862698766749,45582,2623,2864,photo,This is a big step forward in the fight to curb climate change.
barackobama,2016-05-13T00:29:12+0000,48546197,6815841748_10153861345601749,24855,1415,1726,link,This new rule will help curb methane pollution—and improve public health. http://ofa.bo/gA96
barackobama,2016-05-12T17:10:54+0000,48540490,6815841748_10153860579871749,30544,5453,2575,video,Supreme Court vacancies have been filled during election years in the past. The Senate's obstruction of Judge Garland is completely unprecedented.
barackobama,2016-05-11T22:43:07+0000,48532600,6815841748_10153859120071749,21763,1228,2670,link,This is what editorial boards across the country are saying about the Supreme Court vacancy: http://ofa.bo/hAI1
barackobama,2016-05-11T18:41:25+0000,48532600,6815841748_10153858753196749,14351,1700,2089,photo,The Supreme Court is a key part of our democracy. We can't afford to have it understaffed.
barackobama,2016-05-10T20:52:07+0000,48522104,6815841748_10153857082596749,24254,1051,2253,link,No more excuses. The Senate needs to listen to the majority of Americans and give Judge Garland a fair hearing. http://ofa.bo/jA6O
barackobama,2016-05-10T15:29:05+0000,48522104,6815841748_10153856591306749,12954,1116,1300,photo,Senate leaders need to put politics aside and fill the Supreme Court vacancy.
barackobama,2016-05-09T16:16:11+0000,48511098,6815841748_10153854627866749,8717,968,1449,photo,The Supreme Court is a key part of our democracy. We can't afford to delay filling its vacancy any longer.
barackobama,2016-05-08T16:26:08+0000,48497908,6815841748_10153852418266749,110405,19263,4717,video,"Giving flowers is always a good idea. But I hope that on this Mother’s Day  we’ll recommit ourselves to doing more than that: Through deeds that match our words  let’s give mothers the respect they deserve  give all women the equality they deserve  and give all parents the support they need in their most important roles." —President Obama   Watch the weekly address.
barackobama,2016-05-06T22:23:36+0000,48476740,6815841748_10153848568646749,4138,276,1886,photo,It's a classic. http://ofa.bo/d5vt
barackobama,2016-05-06T17:02:46+0000,48476740,6815841748_10153847980036749,40025,4759,2587,link,Our economy continues to grow—but we have to do more to ensure that it's working for everyone.
barackobama,2016-05-05T22:13:08+0000,48463809,6815841748_10153846590536749,77043,4512,4361,link,President Obama just commuted the sentences of 58 men and women who have earned a second chance. http://ofa.bo/z0SX
barackobama,2016-05-05T17:08:08+0000,48463809,6815841748_10153846097441749,10343,463,1048,link,Every Supreme Court nominee in recent history received a public hearing. Judge Garland deserves the same respect. http://ofa.bo/e5u7
barackobama,2016-05-04T17:43:28+0000,48452542,6815841748_10153844162331749,16038,1720,2052,photo,The obstruction of our highest court must end now.
barackobama,2016-05-02T16:00:27+0000,48426410,6815841748_10153839983376749,22993,1501,6211,link,America has made huge strides in securing a healthier future for our families and our communities. We can't let climate change deniers reverse that progress. http://ofa.bo/xRI
barackobama,2016-04-30T15:35:51+0000,48396116,6815841748_10153835911236749,51709,7005,10602,video,"For over 40 years  there’s been an average of 67 days between a nomination and a hearing. This time should be no different. This is not about partisan politics—it’s about upholding the institutions that make our democracy work." —President Obama  Watch the weekly address.
barackobama,2016-04-29T22:43:38+0000,48385861,6815841748_10153834639931749,7716,520,6158,link,We can't afford for obstructionism from Senate leaders to spread to our courts. http://ofa.bo/wT5
barackobama,2016-04-29T15:32:40+0000,48385861,6815841748_10153833962181749,29594,1934,4821,photo,The Clean Power Plan is a key part of U.S. leadership in fighting climate change.
barackobama,2016-04-28T20:51:40+0000,48379793,6815841748_10153832542986749,103773,20036,7184,link,Taft. Wilson. Hoover. Roosevelt. Eisenhower. Reagan.  They all filled Supreme Court vacancies in an election year since 1900. The Senate's obstruction of President Obama's nominee is completely unprecedented.
barackobama,2016-04-28T16:30:44+0000,48379793,6815841748_10153832147696749,30357,1493,2460,link,We can't afford for obstructionism from Senate leaders to spread to our courts. http://ofa.bo/xQm
barackobama,2016-04-27T20:53:40+0000,48370164,6815841748_10153830604091749,13142,1165,2393,photo,Now it's the Senate's turn to take this seriously and fill the Supreme Court vacancy.
barackobama,2016-04-27T16:35:07+0000,48370164,6815841748_10153830185471749,48438,24292,3872,video,Professor Obama has a Supreme Court 101 lesson for obstructionists in the Senate.
barackobama,2016-04-26T21:01:52+0000,48362516,6815841748_10153828810981749,6985,441,1644,link,There's been a lot of global progress in the fight to tackle climate change  but we can't stop now.
barackobama,2016-04-26T16:09:26+0000,48362516,6815841748_10153828399061749,62028,4747,2388,link,In case you missed it  something important just happened in the global fight against climate change.
barackobama,2016-04-25T16:51:26+0000,48353061,6815841748_10153826629216749,45637,4585,3105,photo,Climate change is a serious threat. We can't keep pretending it doesn't exist.
barackobama,2016-04-22T22:19:46+0000,48316007,6815841748_10153821245041749,206867,18252,5582,photo,Happy Earth Day.
barackobama,2016-04-22T21:04:17+0000,48316007,6815841748_10153821119076749,50934,5549,2608,video,Climate change is dangerous for public health. We have to act now.
barackobama,2016-04-22T18:23:23+0000,48316007,6815841748_10153820851336749,11638,599,1309,link,Today  the United States joined the international community in signing the Paris Agreement—a groundbreaking global effort to fight climate change. We can't let deniers hold us back. http://ofa.bo/hAEi
barackobama,2016-04-22T15:50:20+0000,48316007,6815841748_10153820534621749,53620,4067,2445,photo,Thanks to American leadership  the world is coming together to tackle climate change.
barackobama,2016-04-21T15:57:33+0000,48291935,6815841748_10153818504181749,30356,2409,2372,photo,Investments in clean energy are investments in a more sustainable future.
barackobama,2016-04-20T20:27:28+0000,48273636,6815841748_10153816903816749,74223,11915,3169,video,Climate change is not a problem for the distant future. We're already seeing its effects today.
barackobama,2016-04-20T16:33:16+0000,48273636,6815841748_10153816537811749,24912,1045,1967,link,This year  our country made big steps forward in combating climate change. We can't let climate change deniers derail progress. http://ofa.bo/d5tM
barackobama,2016-04-19T22:10:24+0000,48257247,6815841748_10153815076411749,10136,1152,1820,photo,Investing in clean energy like solar power is good for our country.
barackobama,2016-04-19T16:23:07+0000,48257247,6815841748_10153814469161749,43589,7718,2849,link,Climate change is real—and it's already happening. http://ofa.bo/z0QE
barackobama,2016-04-18T22:02:40+0000,48242922,6815841748_10153812961531749,36170,3155,2430,photo,Not only would President Obama's immigration actions keep families together  they would also boost our economy.
barackobama,2016-04-18T16:46:19+0000,48242922,6815841748_10153812417361749,41963,2101,1857,link,Judge Merrick Garland is highly qualified and has had bipartisan support in the past. He deserves a fair hearing in the Senate. http://ofa.bo/d5t1
barackobama,2016-04-14T22:17:01+0000,48184054,6815841748_10153805043351749,15993,1052,3605,link,Find out how climate change is making wildfires a continual threat in some areas—and why it's so important to act now: http://ofa.bo/yQJ
barackobama,2016-04-14T17:11:35+0000,48184054,6815841748_10153804593601749,43364,3504,2234,link,This is why we need nine Supreme Court justices. http://ofa.bo/c5rK
barackobama,2016-04-12T21:44:58+0000,48168170,6815841748_10153800980901749,6689,588,2522,link,Women still earn only 79 cents to every dollar that men make—and it's even worse for women of color. We can do better. http://ofa.bo/hADb
barackobama,2016-04-12T17:35:44+0000,48168170,6815841748_10153800509846749,20466,5127,2180,photo,Share if you agree. #EqualPayDay
barackobama,2016-04-12T14:56:59+0000,48168170,6815841748_10153800176251749,31267,2412,1865,link,It's past time for equal pay. http://ofa.bo/gA4U
barackobama,2016-04-11T21:46:21+0000,48162177,6815841748_10153798729116749,53586,3330,2696,photo,American workers deserve the flexibility and security that comes with paid sick leave.
barackobama,2016-04-11T16:52:56+0000,48162177,6815841748_10153798146081749,8808,470,1360,link,Expanding paid sick leave is good for our families and our economy. http://ofa.bo/gA4S
barackobama,2016-04-07T22:14:16+0000,48135033,6815841748_10153789753211749,23216,1220,2664,link,The United States is the only advanced nation that doesn't guarantee some form of paid leave for its workers. It's time to change that. http://ofa.bo/fA5O
barackobama,2016-04-07T15:51:43+0000,48135033,6815841748_10153789003436749,74012,6083,2870,photo,Working Americans should have the basic security of paid sick leave.
barackobama,2016-04-06T22:19:34+0000,48114145,6815841748_10153787288701749,25915,1465,2086,link,Now 10 million workers will have better economic security. http://ofa.bo/gA43
barackobama,2016-04-06T16:21:21+0000,48114145,6815841748_10153786664521749,19426,2528,1775,link,Here's how climate change could impact sea level rise—and why it's so important to act now: http://ofa.bo/uOE
barackobama,2016-04-05T21:36:21+0000,48096868,6815841748_10153785035201749,45355,5839,2919,link,America's economy continues to make real progress.
barackobama,2016-04-05T17:30:42+0000,48096868,6815841748_10153784545161749,27042,2093,1973,link,The future looks bright for clean energy. http://ofa.bo/fA4b
barackobama,2016-04-04T22:09:37+0000,48078653,6815841748_10153782760211749,5688,458,1210,link,The Senate's obstruction of President Obama's Supreme Court nominee  Judge Merrick Garland  is completely unprecedented. http://ofa.bo/z0Ob
barackobama,2016-04-04T17:00:47+0000,48078653,6815841748_10153782169561749,11762,1567,1666,photo,Judge Merrick Garland should get a fair hearing and timely up-or-down vote.
barackobama,2016-04-01T19:41:42+0000,47992669,6815841748_10153775525561749,57254,7777,4324,link,The American labor force just posted "the strongest totals we've seen in 16 years." http://ofa.bo/e5oO
barackobama,2016-04-01T15:55:02+0000,47992669,6815841748_10153774962671749,20674,3974,2480,photo,Don't listen to the critics: American job growth continues at a robust pace.
barackobama,2016-03-30T22:05:09+0000,47931477,6815841748_10153768910551749,5756,390,1305,link,Time to pitch in for progress: http://ofa.bo/uMu
barackobama,2016-03-30T15:41:41+0000,47931477,6815841748_10153767968956749,9308,548,1019,link,You and a friend could be heading to Chicago this summer to meet James Taylor and see him perform live. http://ofa.bo/z0Np
barackobama,2016-03-29T18:57:06+0000,47903891,6815841748_10153764743456749,16519,979,1935,link,The fundraising deadline is coming in at full speed. http://ofa.bo/a5sf
barackobama,2016-03-29T15:52:16+0000,47903891,6815841748_10153764251371749,44570,3281,1713,photo,Judge Merrick Garland deserves fair consideration from the Senate.
barackobama,2016-03-28T15:41:34+0000,47834618,6815841748_10153760531776749,2545,180,1188,link,All you've got to do is enter. http://ofa.bo/d5ou
barackobama,2016-03-27T16:55:21+0000,47702744,6815841748_10153756810371749,2734418,149853,95052,photo,"We wish all who celebrate a blessed and joyful Easter." —President Obama
barackobama,2016-03-25T15:34:58+0000,47656221,6815841748_10153749006291749,71931,3747,3985,link,"Give Judge Garland—by all accounts an outstanding individual; someone with more experience on the federal bench than any Supreme Court nominee in history—the respect he has earned. Give him a hearing. Give him a vote." —President Obama   http://ofa.bo/a5ro
barackobama,2016-03-23T22:07:01+0000,47573619,6815841748_10153742513466749,41820,2203,3104,link,Obamacare has saved lives and given millions of Americans access to quality care—but the fight for affordable health care for all is far from over. http://ofa.bo/b5sw
barackobama,2016-03-23T15:52:13+0000,47573619,6815841748_10153741541436749,51544,5039,3485,photo,Six years ago  millions of Americans weren't able to get health insurance because they had pre-existing conditions.  Today  that's a thing of the past.
barackobama,2016-03-21T21:43:30+0000,47517087,6815841748_10153735184461749,4619,361,1987,link,A free trip to Chicago in the summer and tickets to see James Taylor live—enter now. http://ofa.bo/e5m7
barackobama,2016-03-21T18:05:35+0000,47517087,6815841748_10153734693666749,77013,14291,3520,photo,Judge Merrick Garland is a highly qualified Supreme Court nominee. There is no reason for the Senate to obstruct the nomination process.
barackobama,2016-03-19T17:01:21+0000,47479866,6815841748_10153728912901749,104962,11565,7104,video,"I fulfilled my constitutional duty. Now it’s time for senators to do theirs." —President Obama
barackobama,2016-03-18T20:13:33+0000,47464380,6815841748_10153726618581749,19559,1684,2140,link,Judge Merrick Garland is a well qualified nominee who deserves fair consideration. http://ofa.bo/vLK
barackobama,2016-03-18T16:45:08+0000,47464380,6815841748_10153726159731749,33436,1960,1786,link,Organizers across the country are speaking up for a fair Supreme Court nomination process. http://ofa.bo/d5nK
barackobama,2016-03-17T15:53:24+0000,47448759,6815841748_10153723181066749,24089,3175,2808,photo,There's no reason why Senate leaders should refuse to give Judge Merrick Garland a fair hearing and a timely up-or-down vote.
barackobama,2016-03-16T15:25:19+0000,47431799,6815841748_10153720451016749,126452,13783,5490,link,President Obama fulfilled his constitutional duty and nominated Judge Merrick Garland—a well-qualified nominee for the Supreme Court. Senate leaders need to put politics aside and do their job. http://ofa.bo/f9zs
barackobama,2016-03-15T19:18:32+0000,47415745,6815841748_10153718430816749,3965,432,1608,link,Join the OFA Truth Team and give your family and friends the facts on issues that matter: http://ofa.bo/yKc
barackobama,2016-03-15T15:33:32+0000,47415745,6815841748_10153717955836749,45327,2991,2193,link,Support for a fair Supreme Court nomination process is growing. http://ofa.bo/uJm
barackobama,2016-03-14T22:09:51+0000,47401437,6815841748_10153716346196749,12250,823,1415,link,Editorial boards across the country are calling for a fair Supreme Court nomination process: http://ofa.bo/b5qk
barackobama,2016-03-14T15:31:46+0000,47401437,6815841748_10153715493221749,101373,67430,6597,photo,Share if you agree.
barackobama,2016-03-11T21:58:33+0000,47353136,6815841748_10153700103051749,5961,579,2633,link,Two-thirds of Americans want the Senate to hold a fair hearing for President Obama's Supreme Court nominee. Are you one of them? http://ofa.bo/f9zT
barackobama,2016-03-11T17:21:47+0000,47353136,6815841748_10153699348981749,42630,6114,2625,link,Every past presidential nominee for the Supreme Court has received a vote within 125 days. Why should this one be any different?
barackobama,2016-03-10T22:34:05+0000,47337453,6815841748_10153697376461749,58716,3251,2507,link,The United States and Canada just agreed to reduce methane emissions from oil and gas by as much as 45 percent by 2025. http://ofa.bo/vJV
barackobama,2016-03-10T19:25:16+0000,47337453,6815841748_10153696927381749,13728,1561,1798,link,Senators leading the obstruction on a Supreme Court nominee have demanded up-or-down votes many times in the past. http://ofa.bo/f9yY
barackobama,2016-03-09T22:56:30+0000,47323482,6815841748_10153694925916749,5919,559,1356,link,Extreme voices in the Senate shouldn't stand in the way of a fair hearing for the next Supreme Court nominee. http://ofa.bo/uIl
barackobama,2016-03-09T17:44:22+0000,47323482,6815841748_10153694409641749,38413,2340,2038,link,"I know there is an argument that no nominee should be voted on in the last year of a presidency. But there is nothing in the Constitution—or our history—to support this view." —Vice President Biden  http://ofa.bo/e5is
narendramodi,2016-07-07T17:05:28+0000,34802202,177526890164_10157223528130165,65221,1080,553,photo,Leaving Mozambique with great happiness over the ground covered in the visit to deepen the bond between India & Mozambique.
narendramodi,2016-07-07T16:31:34+0000,34802202,177526890164_10157223415090165,50507,1485,333,photo,Impressive interaction with students of Mozambique at CITD  S&T Park at Maluana.   CITD is doing commendable work in harnessing skills of youngsters & providing a conducive atmosphere for research  innovation & start-ups.
narendramodi,2016-07-07T15:48:02+0000,34802202,177526890164_10157223275045165,75763,2310,481,photo,Visited the National Assembly of Mozambique & met the National Assembly President  Veronica Macamo.
narendramodi,2016-07-07T13:54:16+0000,34802202,177526890164_10157222956495165,96893,2405,648,photo,President Nyusi & I held detailed discussions on a stronger India-Mozambique partnership in the years ahead.
narendramodi,2016-07-07T10:42:02+0000,34802202,177526890164_10157222470805165,183973,4615,1188,photo,A picture from the ceremonial welcome in Mozambique.
narendramodi,2016-07-07T04:17:25+0000,34802202,177526890164_10157221845865165,54873,1813,720,photo,Beginning my Africa tour with a visit to Mozambique. This visit will strengthen India’s bond with Mozambique.
narendramodi,2016-07-06T13:08:22+0000,34778129,177526890164_10157219436870165,77817,2221,1658,status,My greetings and best wishes on Eid-ul-Fitr. May this special day deepen the spirit of harmony and peace in society.
narendramodi,2016-07-06T09:55:42+0000,34778129,177526890164_10157219129645165,16313,838,383,photo,I will begin my Kenya visit on the evening of 10th July. India-Kenya ties have stood the test of time. Both our nations have had very strong people-to-people ties and both nations have successfully fought colonialism in the previous century.   My deliberations with President Uhuru Kenyatta will revolve around how India and Kenya can grow their bilateral cooperation. I envision better trade  commercial and cultural exchanges between India and Kenya. The potential is immense and together we seek to harness it.   In Nairobi  I will offer floral tributes to Mahatma Gandhi  who is widely revered in Kenya. I shall also pay tributes to Mzee Jomo Kenyatta  the first president of Kenya and a towering political figure of Africa.   The meeting of the India-Kenya business forum will be an important forum to elaborate more on the economic aspect of our relationship with Kenya.   A programme that I am keenly looking forward to join is an interaction with students at the Nairobi University.   In order to deepen ties with the diaspora  I will address a community programme on 10th July. There is also a meeting with Bharatwallah Alumni Association during the visit. Another programme is the handing over of ambulances and a model of Bhabhatron.
narendramodi,2016-07-06T09:48:45+0000,34778129,177526890164_10157219121060165,59609,1750,533,photo,On Sunday 10th July I will be in Tanzania for a brief but crucial visit to give an impetus to ties with Tanzania  a valued friend in Africa.   There will be extensive talks with President Dr. John Magufuli where we will chalk out the road ahead for bettering India-Tanzania relations in a wide range of areas. I will also be meeting ‘Solar Mamas’  a group of rural women solar engineers from Africa who have been trained under GOI-supported programmes to fabricate  install  use  repair and maintain solar lanterns and household solar lighting systems in their villages.  I will interact with the Indian community as well.
narendramodi,2016-07-06T09:39:03+0000,34778129,177526890164_10157219106520165,105579,2877,1085,photo,On the evening of 7th July  I will reach Pretoria in South Africa. South Africa is an important strategic partner  with whom our ties are historical and deep-rooted. My programmes in South Africa will span across Pretoria  Johannesburg  Durban and Pietermaritzburg.   History is witness to how Mahatma Gandhi’s stay in South Africa impacted him and the history of the world. He went to South Africa as a lawyer seeking work and returned to India as a strong voice for humanitarian values  who would go on to shape the history of humankind.   I will have the honour to visit Phoenix Settlement and Pietermaritzburg Station  two places very closely associated with Mahatma Gandhi’s stay in South Africa. A visit to South Africa is incomplete without remembering the beloved Madiba.  I will also be honoured to visit the Constitutional Hill and Nelson Mandela Foundation where I would pay my tributes to an icon of human history  who made his country and the world a much better place.  During my visit  I will meet President Zuma. I will also be meeting Mr. Cyril Ramaphosa  the Deputy President.   In an effort to boost our economic ties  I will speak at the India-South Africa business meet. Other programmes include a meeting with the Alumni Network in Durban and a reception hosted by the Mayor of Durban  at Durban City Hall.  South Africa is home to a vibrant Indian community  that has made South Africa their home for years. I will interact with the Indian community a programme in Johannesburg on 8th July. I invite you to share your ideas and inputs for my speech  through the ‘Narendra Modi Mobile App.’ http://nm4.in/dnldapp
narendramodi,2016-07-06T09:32:34+0000,34778129,177526890164_10157219102250165,53817,1443,388,photo,On Thursday  7th July I will be in Mozambique. The aim of my visit is to increase cooperation and boost cultural linkages. I will meet President Filipe Nyusi and hold extensive talks with him.  My other programmes include a meeting with Ms. Veronica Macamo  the President of the National Assembly and a visit to the S&T Park  Maluana where I will interact with students.  I will also interact with the Indian community briefly.
narendramodi,2016-07-05T14:09:33+0000,34757065,177526890164_10157216248055165,44658,2574,860,photo,सफाई अभियान को दें सहयोग और स्वछ एवं सुंदर शहर का सपना करें साकार।  #MyCleanIndia
narendramodi,2016-07-05T14:09:15+0000,34757065,177526890164_10157216247475165,12142,1142,252,photo,Support and participate in this movement to create a Swachh Bharat. #MyCleanIndia
narendramodi,2016-07-05T09:50:49+0000,34757065,177526890164_10157215693680165,59259,1129,746,link,Meeting the newly sworn-in colleagues at South Block. https://www.instagram.com/p/BHea5HsAd0f/?taken-by=narendramodi&hl=en
narendramodi,2016-07-05T08:04:41+0000,34757065,177526890164_10157215537890165,117670,3114,1247,photo,Congrats to newly sworn-in colleagues. Lets work together to bring a positive difference & for #TransformingIndia.
narendramodi,2016-07-04T16:47:07+0000,34736577,177526890164_10157212970605165,167357,4389,1420,photo,Had the opportunity to meet the Indian contingent for the 2016 Olympics. Wished them the very best.   Each athlete has worked very hard to get here. As a nation  we are proud of what they achieved & extend our best wishes for Rio.
narendramodi,2016-07-03T16:06:37+0000,34714974,177526890164_10157209275190165,185869,5997,1564,photo,Paid tributes to the great Baba Banda Singh Bahadur Ji at the programme to mark 300th anniversary of his martyrdom.  Spoke about how compassion towards poor & welfare of farmers was at the core of Baba Banda Singh Bahadur Ji’s ideals.  http://nm-4.com/pe8r
narendramodi,2016-06-30T13:14:05+0000,34647859,177526890164_10157198539070165,90451,2742,1650,photo,Yesterday  several youngsters got together in Delhi & discussed volunteering efforts for nation building through ‘Narendra Modi Mobile App.’  I congratulate & appreciate the young friends for their efforts & rich ideas that emerged during the meeting.   Am happy that the 'Narendra Modi App' is becoming a medium that is encouraging a spirit of volunteering & teamwork particularly among youth.
narendramodi,2016-06-30T13:12:29+0000,34647859,177526890164_10157198531855165,119774,3046,1202,photo,Met World Bank President Mr. Jim Yong Kim & discussed ways to deepen India’s engagement with the World Bank.  http://nm-4.com/hwyr
