LER,type_event,2.57169259288
LER,type_status,2.29379912652
LER,filler_yes,1.90888652308
HER,type_photo,1.87595881952
LER,type_link,1.56985767299
HER,anger_yes,1.08864471509
HER,swear_yes,0.784019380519
LER,has_qmark,0.74504358691
LER,is_authentic_no,0.700446306142
LER,is_tone_no,0.63856042736
HER,certain_yes,0.547389182911
LER,has_url,0.491519014275
HER,is_authentic_yes,0.490600185189
HER,differ_yes,0.478134014098
LER,netspeak_yes,0.466109379223
HER,anx_yes,0.44311758681
HER,posemo_yes,0.413432033952
LER,many_sixltr,0.409483314227
HER,reward_yes,0.369534865473
HER,sad_yes,0.354765626841
HER,see_yes,0.335727847225
HER,has_hashtag,0.324647681766
HER,discrep_yes,0.322033118107
HER,is_tone_yes,0.313849330101
HER,is_clout_no,0.307416731858
HER,risk_yes,0.294089899483
HER,nonflu_yes,0.278235381992
HER,feel_yes,0.265084056692
HER,low_wps,0.238141023251
LER,is_clout_yes,0.225726666156
HER,tentat_yes,0.212147466805
LER,is_analytic_no,0.211752443008
LER,assent_yes,0.206851029044
LER,high_wps,0.200513991461
HER,has_exclam,0.182899922158
HER,cause_yes,0.172014569191
HER,power_yes,0.141089173809
HER,hear_yes,0.139719133449
LER,negemo_yes,0.124931865422
LER,type_video,0.09616970505
HER,achieve_yes,0.0698374576407
HER,affiliation_yes,0.0492892057834
LER,few_sixltr,0.0443420460883
HER,is_analytic_yes,0.0172747138692
HER,insight_yes,0.00837898522763
