HER,siemens,4.67248880313
LER,levi,4.49138555975
LER,pepsi,4.06720597659
LER,liveinlevis,3.92352198397
LER,pringles,3.78179647829
HER,disney,3.52134172974
LER,pepsi max,3.51654323731
HER,disneyland,3.50071821664
HER,kitchen,3.4672720259
HER,bmw,3.4227247193
LER,ibm,3.32488470921
HER,pictureoftheweek,3.30606717561
LER,denim,3.29150394213
HER,lego,3.26605856645
LER,max,3.24038517467
HER,has_url pictureoftheweek,3.17705402474
HER,galaxy,3.11888292108
HER,coup,3.0967714091
LER,has_qmark type_status,3.05286939809
LER,al paris,3.03803459285
HER,mercedes,3.03687058894
HER,bmw series,3.00455979497
LER,type_status has_url,2.97472187553
LER,flavour,2.96829431425
LER,levis,2.96187905231
LER,jeans,2.8823712148
LER,gs,2.87129667345
LER,nonflu_yes few_sixltr,2.85878324659
LER,el,2.85394569904
LER,dota,2.8466744524
LER,refresh,2.83048567972
LER,levi tailor,2.83022103163
LER,win gs,2.82972131022
LER,melbourne,2.82040628431
LER,tailor shop,2.79798427771
LER,trucker,2.79546673419
HER,has_url siemens,2.78877738175
HER,germany,2.77209282979
HER,manufacturing,2.76819676861
LER,type_status,2.7546420587
LER,low_wps type_status,2.72842940342
HER,burberry,2.71935159135
LER,al,2.69549725917
LER,nutella,2.69277989704
LER,max crew,2.67109097767
HER,ag,2.66915461277
LER,bull music,2.65764930929
LER,music academy,2.65764930929
LER,commuter,2.64862069225
LER,netspeak_yes type_link,2.64852231649
LER,splendour,2.64524285802
LER,501,2.63497198855
HER,disneyland park,2.6275984193
HER,resort,2.62169248333
HER,ultrabook,2.61156932553
HER,ikea,2.60752467071
HER,digitalization,2.59209522059
LER,crew,2.59166169384
LER,250 pepsi,2.59094403157
LER,pepsi refresh,2.59094403157
LER,comp,2.58904169235
HER,disneyland resort,2.57982524907
LER,type_link has_url,2.56481485736
HER,benz,2.55061208509
HER,mercedes benz,2.55061208509
HER,concept,2.54465584563
LER,noon,2.54074379483
LER,type_status best,2.53546817866
HER,plant,2.52868950846
LER,type_photo pringles,2.52746467854
LER,ge,2.51359752753
LER,favourite,2.50275238308
LER,ourfuture,2.49994086802
HER,individual,2.49173582861
LER,red bull,2.48684779756
LER,mates,2.4824934248
HER,type_photo bmw,2.47770305302
HER,louis,2.47345550343
HER,california adventure,2.4701201388
HER,disney california,2.4701201388
HER,tablet,2.46907131933
LER,levi commuter,2.46632715534
LER,type_photo winners,2.46596816107
HER,transport,2.4634044856
HER,turbine,2.45874648938
HER,wind,2.45837525576
HER,new bmw,2.45778530397
LER,skittles,2.45529081477
LER,bull make,2.45453872948
LER,95,2.45352319983
HER,co2,2.45318043872
LER,jacket,2.44926662151
LER,refresh cards,2.4461143584
HER,ikea family,2.43480485173
LER,winners 250,2.42465171236
HER,louis vuitton,2.4228224028
HER,vuitton,2.4228224028
LER,ferrero,2.41934870403
HER,amg,2.41851985822
LER,trucker jacket,2.41493333381
LER,se,2.41343993155
HER,prada,2.41004541118
HER,munich,2.40475671998
LER,westfield,2.40207620772
LER,skate,2.39888851858
LER,amazon,2.39621252022
LER,10am,2.39201136261
HER,walt,2.38911131138
LER,que,2.38905692849
LER,en,2.38748078114
HER,pleasure,2.38060216766
LER,bull,2.38059170272
HER,star wars,2.3799179326
LER,colour,2.37583541207
LER,max kick,2.37033962112
HER,efficient,2.35638271048
LER,levi trucker,2.34933595007
LER,kfc,2.34582983389
LER,hit refresh,2.34499058792
HER,emissions,2.3405103177
HER,mandela,2.33604136788
LER,australian open,2.33015638384
HER,electricity,2.32772697932
HER,convertible,2.32711389117
HER,magical,2.32563126258
HER,mickey,2.31807978718
LER,customised,2.3160928024
HER,welcome,2.31549178153
HER,press,2.31266688353
LER,reward_yes type_status,2.30918910768
HER,uber,2.30756197368
LER,pop,2.30726474676
LER,tu,2.30712302849
HER,walt disney,2.30674278962
LER,tailor,2.30062958103
LER,12 noon,2.29906883119
LER,fave,2.29571011127
LER,redbullcanyoumakeit,2.29298675516
LER,redbullcanyoumakeit com,2.29298675516
HER,bmw i8,2.29061851035
HER,i8,2.29061851035
HER,gas,2.29042791909
HER,sie ag,2.28813792982
LER,250,2.28740799345
HER,offshore,2.28605823784
HER,samsung galaxy,2.28123468431
HER,share space,2.27800546475
LER,chips,2.27424941206
HER,pdf,2.27213179468
