LER, type_event
LER, type_status
HER, type_photo
LER, filler_yes
LER, type_link
HER, anger_yes
LER, has_qmark
LER, is_authentic_no
HER, swear_yes
LER, is_tone_no
HER, certain_yes
LER, has_url
LER, netspeak_yes
HER, is_authentic_yes
HER, differ_yes
LER, many_sixltr
HER, anx_yes
HER, posemo_yes
HER, reward_yes
HER, sad_yes
HER, see_yes
HER, discrep_yes
HER, has_hashtag
HER, is_tone_yes
HER, is_clout_no
HER, risk_yes
HER, nonflu_yes
HER, feel_yes
LER, is_clout_yes
HER, low_wps
LER, assent_yes
LER, high_wps
HER, tentat_yes
LER, is_analytic_no
HER, has_exclam
HER, cause_yes
HER, power_yes
HER, hear_yes
LER, negemo_yes
LER, type_video
HER, achieve_yes
LER, few_sixltr
HER, affiliation_yes
LER, is_analytic_yes
HER, insight_yes
