0.0950057446256	type_link
0.0865894842955	type_photo
0.0389861679147	netspeak_yes
0.0375656994137	power_yes
0.0339977290861	posemo_yes
0.0336877075258	certain_yes
0.0314504430465	has_exclam
0.0293262179825	achieve_yes
0.027721412751	see_yes
0.0255261782519	is_analytic_yes
0.0254932935891	differ_yes
0.0250728441023	many_sixltr
0.0246495768719	affiliation_yes
0.0244381874541	negemo_yes
0.0242920571561	has_url
0.0220162015544	is_authentic_yes
0.0216986031243	is_analytic_no
0.0216861251345	is_tone_yes
0.0204482591122	is_clout_yes
0.0203553506592	cause_yes
0.0202542107946	low_wps
0.0199434983319	is_authentic_no
0.0195253208344	has_hashtag
0.018884843343	discrep_yes
0.0188521399451	reward_yes
0.0187969743165	high_wps
0.0184533683031	type_status
0.0180220675117	insight_yes
0.0178496751837	tentat_yes
0.0178410324965	few_sixltr
0.0174135411799	hear_yes
0.0162751740132	risk_yes
0.0143766873726	anger_yes
0.0136854924273	type_video
0.0133141266598	has_qmark
0.0107762307906	assent_yes
0.00930417475683	feel_yes
0.00908267949158	is_clout_no
0.00906835053681	sad_yes
0.00885212224433	is_tone_no
0.00682874401868	nonflu_yes
0.00667653810902	anx_yes
0.00511647111818	type_event
0.000647273797673	swear_yes
0.000151978771476	filler_yes
